"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"1425","GOTERM_BP_FAT","GO:0001959~regulation of cytokine-mediated signaling pathway","7","0.709219858","0.177798281","CD74, MAVS, ANGPT1, CSF1, AXL, PTPN6, NOL3","849","80","17911","1.845951119","1","0.935956988","0.892929513","No"
"1426","GOTERM_BP_FAT","GO:0046902~regulation of mitochondrial membrane permeability","6","0.607902736","0.070217363","BNIP3, STAT3, NOL3, ALKBH7, HK2, IER3","849","47","17911","2.693180964","1","0.588794741","0.561726883","No"
"1427","GOTERM_BP_FAT","GO:0090559~regulation of membrane permeability","6","0.607902736","0.104848774","BNIP3, STAT3, NOL3, ALKBH7, HK2, IER3","849","53","17911","2.388292553","1","0.728972003","0.695459966","No"
"1428","GOTERM_BP_FAT","GO:0008637~apoptotic mitochondrial changes","9","0.911854103","0.139785128","PINK1, BNIP3, TNFSF10, FAS, SOD2, NOL3, HIGD1A, HK2, IER3","849","108","17911","1.758048685","1","0.836556551","0.798098676","No"
"1429","GOTERM_BP_FAT","GO:0010823~negative regulation of mitochondrion organization","5","0.506585613","0.153705248","PINK1, BNIP3, NOL3, HIGD1A, IER3","849","44","17911","2.397339116","1","0.883137432","0.842538158","No"
"1430","GOTERM_BP_FAT","GO:1902108~regulation of mitochondrial membrane permeability involved in apoptotic process","3","0.303951368","0.451493874","BNIP3, NOL3, IER3","849","32","17911","1.97780477","1","1","0.954177057","No"
"1431","GOTERM_BP_FAT","GO:0033628~regulation of cell adhesion mediated by integrin","6","0.607902736","0.029200752","RET, PODXL, TESC, SERPINE1, PTPN6, PTPN11","849","37","17911","3.421067711","1","0.330620245","0.315421091","No"
"1432","GOTERM_BP_FAT","GO:0098751~bone cell development","4","0.40526849","0.204041592","ATP6AP1, TESC, PTPN6, PTPN11","849","33","17911","2.557161723","1","1","0.954177057","No"
"1433","GOTERM_BP_FAT","GO:0035855~megakaryocyte development","3","0.303951368","0.226344539","TESC, PTPN6, PTPN11","849","19","17911","3.331039613","1","1","0.954177057","No"
"1434","GOTERM_BP_FAT","GO:0030219~megakaryocyte differentiation","4","0.40526849","0.385537016","TESC, HIST1H4H, PTPN6, PTPN11","849","47","17911","1.795453976","1","1","0.954177057","No"
"1435","GOTERM_BP_FAT","GO:0006469~negative regulation of protein kinase activity","19","1.925025329","0.013289817","RTN4R, ERRFI1, LRRC15, FEM1A, DUSP1, GSTP1, LRTM1, DTNBP1, PTEN, LRP5, SORL1, DCN, SOCS3, PKIA, PRKAR2A, SMPD1, CDK5RAP1, PTPN6, TRIB1","849","214","17911","1.873061216","1","0.192942885","0.184072984","No"
"1436","GOTERM_BP_FAT","GO:0051348~negative regulation of transferase activity","22","2.228976697","0.013780184","RTN4R, ERRFI1, LRRC15, FEM1A, DUSP1, GSTP1, LRTM1, DTNBP1, PTEN, LRP5, CHCHD10, SORL1, DCN, PRDX3, SOCS3, ZFP36, PKIA, PRKAR2A, SMPD1, CDK5RAP1, PTPN6, TRIB1","849","263","17911","1.76473328","1","0.197824251","0.188729946","No"
"1437","GOTERM_BP_FAT","GO:0033673~negative regulation of kinase activity","20","2.026342452","0.015153069","RTN4R, ERRFI1, LRRC15, FEM1A, DUSP1, GSTP1, LRTM1, DTNBP1, PTEN, LRP5, SORL1, DCN, PRDX3, SOCS3, PKIA, PRKAR2A, SMPD1, CDK5RAP1, PTPN6, TRIB1","849","233","17911","1.810865598","1","0.210926773","0.201230124","No"
"1438","GOTERM_MF_FAT","GO:0004860~protein kinase inhibitor activity","9","0.911854103","0.036054655","RTN4R, LRRC15, SOCS3, TESC, PKIA, PRKAR2A, LRTM1, TRIB1, DCN","793","81","16866","2.363177806","1","0.374676081","0.358597654","No"
"1439","GOTERM_MF_FAT","GO:0019210~kinase inhibitor activity","9","0.911854103","0.040802409","RTN4R, LRRC15, SOCS3, TESC, PKIA, PRKAR2A, LRTM1, TRIB1, DCN","793","83","16866","2.306233762","1","0.404865198","0.387491269","No"
"1440","GOTERM_BP_FAT","GO:1904893~negative regulation of STAT cascade","6","0.607902736","0.086623758","RTN4R, LRRC15, SOCS3, IRF1, LRTM1, DCN","849","50","17911","2.531590106","1","0.668910539","0.638159626","No"
"1441","GOTERM_BP_FAT","GO:0046426~negative regulation of JAK-STAT cascade","6","0.607902736","0.086623758","RTN4R, LRRC15, SOCS3, IRF1, LRTM1, DCN","849","50","17911","2.531590106","1","0.668910539","0.638159626","No"
"1442","GOTERM_BP_FAT","GO:0007259~JAK-STAT cascade","13","1.317122594","0.172527726","RET, RTN4R, CSF1R, STAT5B, LRRC15, STAT3, LRTM1, AKR1B3, DCN, SOCS3, IRF1, PTPN6, FGFR3","849","186","17911","1.474492445","1","0.930700441","0.887914618","No"
"1443","GOTERM_BP_FAT","GO:0097696~STAT cascade","13","1.317122594","0.190722521","RET, RTN4R, CSF1R, STAT5B, LRRC15, STAT3, LRTM1, AKR1B3, DCN, SOCS3, IRF1, PTPN6, FGFR3","849","190","17911","1.443450499","1","0.973843324","0.929074151","No"
"1444","GOTERM_BP_FAT","GO:0042508~tyrosine phosphorylation of Stat1 protein","3","0.303951368","0.191104077","SOCS3, IRF1, FGFR3","849","17","17911","3.722926626","1","0.973843324","0.929074151","No"
"1445","GOTERM_BP_FAT","GO:0042510~regulation of tyrosine phosphorylation of Stat1 protein","3","0.303951368","0.191104077","SOCS3, IRF1, FGFR3","849","17","17911","3.722926626","1","0.973843324","0.929074151","No"
"1446","GOTERM_MF_FAT","GO:0019207~kinase regulator activity","12","1.215805471","0.231596278","RTN4R, LRRC15, SOCS3, GSTP1, TESC, PKIA, PRKAR2A, LRTM1, CDK5RAP1, PIK3R1, TRIB1, DCN","793","181","16866","1.410072945","1","1","0.957709824","No"
"1447","GOTERM_BP_FAT","GO:0042503~tyrosine phosphorylation of Stat3 protein","4","0.40526849","0.267691394","CSF1R, SOCS3, STAT3, FGFR3","849","38","17911","2.220693075","1","1","0.954177057","No"
"1448","GOTERM_BP_FAT","GO:1904892~regulation of STAT cascade","11","1.114488349","0.267881863","RET, RTN4R, CSF1R, LRRC15, SOCS3, IRF1, STAT3, LRTM1, AKR1B3, FGFR3, DCN","849","167","17911","1.389595368","1","1","0.954177057","No"
"1449","GOTERM_BP_FAT","GO:0046425~regulation of JAK-STAT cascade","11","1.114488349","0.267881863","RET, RTN4R, CSF1R, LRRC15, SOCS3, IRF1, STAT3, LRTM1, AKR1B3, FGFR3, DCN","849","167","17911","1.389595368","1","1","0.954177057","No"
"1450","GOTERM_BP_FAT","GO:0042516~regulation of tyrosine phosphorylation of Stat3 protein","4","0.40526849","0.280718847","CSF1R, SOCS3, STAT3, FGFR3","849","39","17911","2.163752227","1","1","0.954177057","No"
"1451","GOTERM_MF_FAT","GO:0019887~protein kinase regulator activity","10","1.013171226","0.351160426","RTN4R, LRRC15, SOCS3, TESC, PKIA, PRKAR2A, LRTM1, CDK5RAP1, TRIB1, DCN","793","162","16866","1.312876559","1","1","0.957709824","No"
"1452","GOTERM_BP_FAT","GO:0042509~regulation of tyrosine phosphorylation of STAT protein","5","0.506585613","0.359624607","CSF1R, SOCS3, IRF1, STAT3, FGFR3","849","64","17911","1.648170642","1","1","0.954177057","No"
"1453","GOTERM_BP_FAT","GO:0007260~tyrosine phosphorylation of STAT protein","5","0.506585613","0.403044043","CSF1R, SOCS3, IRF1, STAT3, FGFR3","849","68","17911","1.551219428","1","1","0.954177057","No"
"1454","GOTERM_BP_FAT","GO:0042517~positive regulation of tyrosine phosphorylation of Stat3 protein","3","0.303951368","0.418769442","CSF1R, STAT3, FGFR3","849","30","17911","2.109658422","1","1","0.954177057","No"
"1455","GOTERM_BP_FAT","GO:0042531~positive regulation of tyrosine phosphorylation of STAT protein","3","0.303951368","0.702539414","CSF1R, STAT3, FGFR3","849","51","17911","1.240975542","1","1","0.954177057","No"
"1456","GOTERM_BP_FAT","GO:1904894~positive regulation of STAT cascade","4","0.40526849","0.704395417","CSF1R, STAT3, AKR1B3, FGFR3","849","76","17911","1.110346538","1","1","0.954177057","No"
"1457","GOTERM_BP_FAT","GO:0046427~positive regulation of JAK-STAT cascade","4","0.40526849","0.704395417","CSF1R, STAT3, AKR1B3, FGFR3","849","76","17911","1.110346538","1","1","0.954177057","No"
"1458","GOTERM_BP_FAT","GO:0007565~female pregnancy","17","1.722391084","0.037374813","STAT5B, FBLN1, AKR1B3, ADCY7, PGF, PRDX3, CST3, THBD, CYP2D22, NAMPT, BSG, KLF9, SLC38A3, FKBP4, JUNB, CORIN, CTSB","849","207","17911","1.732569718","1","0.377691615","0.360328512","No"
"1459","GOTERM_BP_FAT","GO:0044706~multi-multicellular organism process","17","1.722391084","0.087855073","STAT5B, FBLN1, AKR1B3, ADCY7, PGF, PRDX3, CST3, THBD, CYP2D22, NAMPT, BSG, KLF9, SLC38A3, FKBP4, JUNB, CORIN, CTSB","849","233","17911","1.539235758","1","0.672634684","0.641712566","No"
"1460","GOTERM_BP_FAT","GO:0060135~maternal process involved in female pregnancy","6","0.607902736","0.202033395","PRDX3, BSG, AKR1B3, ADCY7, JUNB, CTSB","849","66","17911","1.917871292","1","1","0.954177057","No"
"1461","GOTERM_BP_FAT","GO:0044703~multi-organism reproductive process","42","4.255319149","0.987069245","CALR3, THRB, WIPF3, PTEN, FBLN1, AKR1B3, ADCY7, CST3, PRDX3, THBD, GOLGA3, CYP26B1, LAMP1, P2RY2, P2RY1, NAMPT, BSG, PTGDS, SLC38A3, JUNB, CORIN, CTSB, CAST, STAT5B, ACE, MEIG1, ZBTB16, PGAM2, STAT3, SEPP1, PGF, PYGO1, CYP2D22, BCL6, KITL, ACOX1, AXL, TTLL1, PSME4, KLF9, FKBP4, DLD","849","1175","17911","0.75409067","1","1","0.987069245","No"
"1462","GOTERM_BP_FAT","GO:1903523~negative regulation of blood circulation","6","0.607902736","0.051275501","DOCK5, PLN, ZC3H12A, ATP1A2, PIK3R1, ADRA1A","849","43","17911","2.943709426","1","0.472119888","0.450415764","No"
"1463","GOTERM_BP_FAT","GO:0006937~regulation of muscle contraction","12","1.215805471","0.080210462","DSP, CHRM2, DOCK5, PLN, DMPK, HSPB6, ZC3H12A, HRC, ATP1A2, SCN5A, ADRA1A, DSC2","849","144","17911","1.758048685","1","0.640984479","0.611517373","No"
"1464","GOTERM_BP_FAT","GO:0019229~regulation of vasoconstriction","6","0.607902736","0.281857432","PER2, DOCK5, ATP1A2, KCNA5, ADRA1A, ICAM1","849","75","17911","1.687726737","1","1","0.954177057","No"
"1465","GOTERM_BP_FAT","GO:0006940~regulation of smooth muscle contraction","4","0.40526849","0.578691833","CHRM2, DOCK5, ATP1A2, ADRA1A","849","63","17911","1.339465665","1","1","0.954177057","No"
"1466","GOTERM_CC_FAT","GO:0098573~intrinsic component of mitochondrial membrane","8","0.810536981","0.041549015","2410015M20RIK, PINK1, DMPK, BNIP3, ETFDH, TIMM23, MFN2, DUSP18","805","58","14413","2.469565217","1","0.273264677","0.243301445","No"
"1467","GOTERM_CC_FAT","GO:0031300~intrinsic component of organelle membrane","15","1.519756839","0.063418407","DMPK, BNIP3, ETFDH, TIMM23, DUSP18, YIF1A, 2410015M20RIK, PINK1, P2RX5, ZDHHC9, ST3GAL5, MFN2, QSOX2, ABCD1, VAMP5","805","160","14413","1.678532609","1","0.394347184","0.351107361","No"
"1468","GOTERM_CC_FAT","GO:0031306~intrinsic component of mitochondrial outer membrane","4","0.40526849","0.134005597","PINK1, DMPK, BNIP3, MFN2","805","23","14413","3.113799622","1","0.757519243","0.674457923","No"
"1469","GOTERM_CC_FAT","GO:0032592~integral component of mitochondrial membrane","6","0.607902736","0.201133435","2410015M20RIK, PINK1, DMPK, BNIP3, ETFDH, TIMM23","805","56","14413","1.918322981","1","0.981351785","0.873747423","No"
"1470","GOTERM_CC_FAT","GO:0031304~intrinsic component of mitochondrial inner membrane","4","0.40526849","0.203372827","2410015M20RIK, ETFDH, TIMM23, DUSP18","805","28","14413","2.557763975","1","0.981351785","0.873747423","No"
"1471","GOTERM_CC_FAT","GO:0031301~integral component of organelle membrane","12","1.215805471","0.247633263","2410015M20RIK, P2RX5, PINK1, DMPK, BNIP3, ETFDH, TIMM23, ST3GAL5, QSOX2, ABCD1, VAMP5, YIF1A","805","155","14413","1.386143058","1","1","0.891654466","No"
"1472","GOTERM_CC_FAT","GO:0031307~integral component of mitochondrial outer membrane","3","0.303951368","0.349534554","PINK1, DMPK, BNIP3","805","22","14413","2.441501976","1","1","0.891654466","No"
"1473","GOTERM_CC_FAT","GO:0031305~integral component of mitochondrial inner membrane","3","0.303951368","0.44921516","2410015M20RIK, ETFDH, TIMM23","805","27","14413","1.989371981","1","1","0.891654466","No"
"1474","GOTERM_BP_FAT","GO:1903320~regulation of protein modification by small protein conjugation or removal","16","1.621073961","0.071987547","ANKS1, FEM1A, ANGPT1, UBXN2A, WFS1, PTEN, DCUN1D2, CLU, HERPUD1, PER2, PINK1, TOLLIP, ZC3H12A, NHLRC1, TRIB1, FGFR3","849","209","17911","1.615049509","1","0.602273912","0.574586394","No"
"1475","GOTERM_BP_FAT","GO:0031396~regulation of protein ubiquitination","14","1.418439716","0.094846645","ANKS1, FEM1A, ANGPT1, UBXN2A, WFS1, PTEN, DCUN1D2, CLU, HERPUD1, PER2, PINK1, NHLRC1, TRIB1, FGFR3","849","183","17911","1.613946334","1","0.682321662","0.650954217","No"
"1476","GOTERM_BP_FAT","GO:1903322~positive regulation of protein modification by small protein conjugation or removal","10","1.013171226","0.133824872","ANGPT1, WFS1, TOLLIP, ZC3H12A, PTEN, DCUN1D2, NHLRC1, TRIB1, CLU, FGFR3","849","124","17911","1.701337437","1","0.832392095","0.794125667","No"
"1477","GOTERM_BP_FAT","GO:0031398~positive regulation of protein ubiquitination","8","0.810536981","0.229458084","ANGPT1, WFS1, PTEN, DCUN1D2, NHLRC1, TRIB1, CLU, FGFR3","849","105","17911","1.607358797","1","1","0.954177057","No"
"1478","GOTERM_BP_FAT","GO:0070647~protein modification by small protein conjugation or removal","40","4.052684904","0.596446119","TRIM72, ANKS1, RNF13, UBXN2A, PTEN, ASB14, DCUN1D2, ASB11, CLU, ASB15, HERPUD1, SOCS3, FBXO40, ASB10, RUSC1, ZC3H12A, FAM63B, WDTC1, KCMF1, USP24, FEM1A, ANGPT1, WFS1, KLHL21, WWP1, UBE2QL1, FBXO32, PER2, SH3RF2, PINK1, CDC34, RNF128, KLHDC8A, TOLLIP, KLHL7, NHLRC1, ASB5, TRIB1, OTUD1, FGFR3","849","847","17911","0.996296775","1","1","0.954177057","No"
"1479","GOTERM_BP_FAT","GO:0034284~response to monosaccharide","16","1.621073961","0.091979828","PFKFB2, NDUFA9, PTPRN2, GSTP1, PTEN, LPL, SOD2, GCK, TXN2, ICAM1, GPAM, OXCT1, CAT, ENSA, PIM3, GLUL","849","217","17911","1.555508514","1","0.672634684","0.641712566","No"
"1480","GOTERM_BP_FAT","GO:0009743~response to carbohydrate","17","1.722391084","0.104045151","PFKFB2, NDUFA9, PTPRN2, GSTP1, PTEN, LPL, SOD2, GCK, TXN2, ICAM1, CST3, GPAM, OXCT1, CAT, ENSA, PIM3, GLUL","849","239","17911","1.500593856","1","0.728089129","0.694617679","No"
"1481","GOTERM_BP_FAT","GO:0009749~response to glucose","13","1.317122594","0.271268891","PFKFB2, NDUFA9, PTPRN2, PTEN, LPL, GCK, TXN2, ICAM1, GPAM, OXCT1, ENSA, PIM3, GLUL","849","206","17911","1.331337839","1","1","0.954177057","No"
"1482","GOTERM_BP_FAT","GO:0009746~response to hexose","13","1.317122594","0.298500077","PFKFB2, NDUFA9, PTPRN2, PTEN, LPL, GCK, TXN2, ICAM1, GPAM, OXCT1, ENSA, PIM3, GLUL","849","211","17911","1.299789549","1","1","0.954177057","No"
"1483","GOTERM_BP_FAT","GO:0001822~kidney development","21","2.127659574","0.08059697","RET, MPST, ACE, MME, ANGPT1, BDNF, LAMB2, WFS1, SCHIP1, ZBTB16, MAGI2, AKR1B3, KLF15, DCN, PGF, AQP1, PYGO1, SIX4, PODXL, CAT, CTSH","849","301","17911","1.471854713","1","0.64110215","0.611629634","No"
"1484","GOTERM_BP_FAT","GO:0001655~urogenital system development","24","2.431610942","0.098521916","RET, MPST, ACE, MME, ANGPT1, BDNF, LAMB2, WFS1, SCHIP1, ZBTB16, MAGI2, PTEN, AKR1B3, KLF15, DCN, PGF, AQP1, PYGO1, SIX4, PODXL, CAT, PSAP, CTSH, FKBP4","849","364","17911","1.390983575","1","0.701593489","0.669340087","No"
"1485","GOTERM_BP_FAT","GO:0072001~renal system development","21","2.127659574","0.126580585","RET, MPST, ACE, MME, ANGPT1, BDNF, LAMB2, WFS1, SCHIP1, ZBTB16, MAGI2, AKR1B3, KLF15, DCN, PGF, AQP1, PYGO1, SIX4, PODXL, CAT, CTSH","849","320","17911","1.384463339","1","0.805821049","0.768776135","No"
"1486","GOTERM_BP_FAT","GO:0072073~kidney epithelium development","10","1.013171226","0.326571122","RET, SIX4, BDNF, PODXL, LAMB2, CAT, MAGI2, KLF15, PGF, AQP1","849","157","17911","1.343731479","1","1","0.954177057","No"
"1487","GOTERM_BP_FAT","GO:0072006~nephron development","9","0.911854103","0.431318877","RET, ANGPT1, SIX4, PODXL, LAMB2, MAGI2, KLF15, PGF, AQP1","849","152","17911","1.249139855","1","1","0.954177057","No"
"1488","GOTERM_BP_FAT","GO:0043090~amino acid import","4","0.40526849","0.058222265","PER2, SLC36A2, SLC17A7, SLC3A2","849","19","17911","4.441386151","1","0.520351356","0.496429952","No"
"1489","GOTERM_BP_FAT","GO:0015849~organic acid transport","7","0.709219858","0.245559869","PER2, ABCC1, SLC36A2, ACSL1, SLC17A7, SLC3A2, CD36","849","89","17911","1.659281905","1","1","0.954177057","No"
"1490","GOTERM_BP_FAT","GO:0006865~amino acid transport","7","0.709219858","0.361735056","PER2, SLC36A2, ARL6IP5, SLC17A7, SLC3A2, SLC38A3, SLC25A13","849","103","17911","1.433748442","1","1","0.954177057","No"
"1491","GOTERM_BP_FAT","GO:0006692~prostanoid metabolic process","5","0.506585613","0.046259595","CD74, ACOX1, PNPLA8, PTGDS, PTGR2","849","29","17911","3.637342106","1","0.44108146","0.420804222","No"
"1492","GOTERM_BP_FAT","GO:0006693~prostaglandin metabolic process","5","0.506585613","0.046259595","CD74, ACOX1, PNPLA8, PTGDS, PTGR2","849","29","17911","3.637342106","1","0.44108146","0.420804222","No"
"1493","GOTERM_BP_FAT","GO:0046457~prostanoid biosynthetic process","4","0.40526849","0.112502343","CD74, PNPLA8, PTGDS, PTGR2","849","25","17911","3.375453475","1","0.745023253","0.710773314","No"
"1494","GOTERM_BP_FAT","GO:0001516~prostaglandin biosynthetic process","4","0.40526849","0.112502343","CD74, PNPLA8, PTGDS, PTGR2","849","25","17911","3.375453475","1","0.745023253","0.710773314","No"
"1495","GOTERM_BP_FAT","GO:0033559~unsaturated fatty acid metabolic process","9","0.911854103","0.20244977","CD74, CYP2D22, ACOX1, PNPLA8, EPHX2, SCD1, PTGDS, PTGR2, GSTM7","849","119","17911","1.595539983","1","1","0.954177057","No"
"1496","GOTERM_BP_FAT","GO:0006636~unsaturated fatty acid biosynthetic process","5","0.506585613","0.231288274","CD74, PNPLA8, SCD1, PTGDS, PTGR2","849","52","17911","2.028517713","1","1","0.954177057","No"
"1497","GOTERM_BP_FAT","GO:0046456~icosanoid biosynthetic process","4","0.40526849","0.254737144","CD74, PNPLA8, PTGDS, PTGR2","849","37","17911","2.280711807","1","1","0.954177057","No"
"1498","GOTERM_BP_FAT","GO:0006690~icosanoid metabolic process","6","0.607902736","0.550518623","CD74, CYP2D22, ACOX1, PNPLA8, PTGDS, PTGR2","849","104","17911","1.217110628","1","1","0.954177057","No"
"1499","GOTERM_BP_FAT","GO:0019369~arachidonic acid metabolic process","3","0.303951368","0.826268664","CYP2D22, PNPLA8, PTGR2","849","66","17911","0.958935646","1","1","0.954177057","No"
"1500","GOTERM_BP_FAT","GO:1901566~organonitrogen compound biosynthetic process","90","9.118541033","6.68E-04","DDX3Y, PANK4, ALAS2, SLC27A1, ALAS1, MRPS16, MRPS14, AMD1, APIP, HBB-B1, F13A1, ATP5C1, CPOX, MTR, ATP5G3, MRPL37, ATP5G1, PFAS, CYR61, GM14680, AQP1, MRPL41, MRPL4, ZFP36, MRPL1, SPR, OGFOD1, SMPD1, NAMPT, ZC3H12A, CDK5RAP1, ACADM, GLUL, CHCHD1, GM10250, DAPK1, QRSL1, ATP5F1, ANK1, TUFM, IMPACT, CYP2D22, ADCY9, OAS2, EEF1A2, B3GNT3, ALDOA, SLC25A11, BCAT2, SLC25A13, ATP5S, GM10020, FECH, EPAS1, ATP5K, AK4, ADCY1, ADCY7, PAPSS2, ATP5L, SLC25A29, NT5E, EXTL1, GPC1, LDHD, ST3GAL5, CYC1, SLC25A20, GM9755, EIF4E, PTCD3, DARS, ANGPT1, MMAA, GOT1, WFS1, STAT3, GOT2, CHCHD10, RPL3L, ALDH4A1, PER2, MRPL30, PINK1, PAH, CHPT1, SLC25A34, MMACHC, SLC25A33, MRAP2","849","1339","17911","1.417992965","0.986317713","0.019767512","0.018858767","No"
"1501","GOTERM_BP_FAT","GO:0006518~peptide metabolic process","56","5.673758865","0.018279345","DDX3Y, MRPS16, MRPS14, HBB-B1, F13A1, MRPL37, PCSK6, CLU, MRPL41, MRPL4, ZFP36, MRPL1, OGFOD1, ZC3H12A, CDK5RAP1, CTSH, CHCHD1, GSTK1, MME, DAPK1, GSTO1, QRSL1, TUFM, IMMP1L, IMPACT, ETHE1, EEF1A2, SLC25A11, SLC25A13, GM10020, FECH, GSTP1, GLO1, SLC25A29, SLC25A20, GM9755, EIF4E, CORIN, PTCD3, DARS, GSTM2, GSTM1, ACE, BDNF, ERAP1, STAT3, SOD2, SORL1, RPL3L, PER2, MRPL30, PINK1, SLC25A34, MMACHC, SLC25A33, GSTM7","849","872","17911","1.354826509","1","0.241852696","0.230734332","No"
"1502","GOTERM_BP_FAT","GO:0043603~cellular amide metabolic process","64","6.484295846","0.023449983","DDX3Y, MRPS16, MRPS14, TACO1, HBB-B1, F13A1, MRPL37, PCSK6, CLU, CYR61, MRPL41, MRPL4, ZFP36, MRPL1, OGFOD1, SMPD1, ZC3H12A, CDK5RAP1, CTSH, CHCHD1, GSTK1, MME, DAPK1, GSTO1, PGAM2, BPGM, QRSL1, TUFM, IMMP1L, IMPACT, ETHE1, EEF1A2, SLC25A11, DLD, SLC25A13, GM10020, FECH, GSTP1, GLO1, SLC25A29, ST3GAL5, SLC25A20, GM9755, EIF4E, CORIN, PTCD3, DARS, STAT5B, GSTM2, GSTM1, ACE, BDNF, ERAP1, STAT3, SOD2, SORL1, RPL3L, PER2, MRPL30, PINK1, SLC25A34, MMACHC, SLC25A33, GSTM7","849","1034","17911","1.30578471","1","0.288273061","0.275020676","No"
"1503","GOTERM_BP_FAT","GO:0006412~translation","36","3.647416413","0.440542736","DDX3Y, GM10020, MRPS16, FECH, MRPS14, HBB-B1, F13A1, MRPL37, MRPL41, MRPL4, SLC25A29, ZFP36, MRPL1, OGFOD1, ZC3H12A, CDK5RAP1, GM9755, SLC25A20, CHCHD1, EIF4E, PTCD3, DARS, DAPK1, STAT3, QRSL1, RPL3L, TUFM, PER2, MRPL30, PINK1, IMPACT, EEF1A2, SLC25A34, SLC25A11, SLC25A33, SLC25A13","849","714","17911","1.063693322","1","1","0.954177057","No"
"1504","GOTERM_BP_FAT","GO:0043043~peptide biosynthetic process","36","3.647416413","0.507661603","DDX3Y, GM10020, MRPS16, FECH, MRPS14, HBB-B1, F13A1, MRPL37, MRPL41, MRPL4, SLC25A29, ZFP36, MRPL1, OGFOD1, ZC3H12A, CDK5RAP1, GM9755, SLC25A20, CHCHD1, EIF4E, PTCD3, DARS, DAPK1, STAT3, QRSL1, RPL3L, TUFM, PER2, MRPL30, PINK1, IMPACT, EEF1A2, SLC25A34, SLC25A11, SLC25A33, SLC25A13","849","735","17911","1.033302084","1","1","0.954177057","No"
"1505","GOTERM_BP_FAT","GO:0043604~amide biosynthetic process","39","3.951367781","0.535412984","DDX3Y, GM10020, MRPS16, FECH, MRPS14, HBB-B1, F13A1, MRPL37, CYR61, MRPL41, MRPL4, SLC25A29, ZFP36, MRPL1, OGFOD1, SMPD1, ZC3H12A, CDK5RAP1, ST3GAL5, GM9755, SLC25A20, CHCHD1, EIF4E, PTCD3, DARS, DAPK1, STAT3, QRSL1, RPL3L, TUFM, PER2, MRPL30, PINK1, IMPACT, EEF1A2, SLC25A34, SLC25A11, SLC25A33, SLC25A13","849","806","17911","1.020802462","1","1","0.954177057","No"
"1506","GOTERM_CC_FAT","GO:0005840~ribosome","14","1.418439716","0.814011912","GM10020, MRPS16, MRPS14, HBA-A2, HBA-A1, MRPL37, RPL3L, MRPL4, MRPL41, MRPL30, MRPL50, MRPL1, APOD, CHCHD1","805","286","14413","0.876436607","1","1","0.891654466","No"
"1507","GOTERM_CC_FAT","GO:0044391~ribosomal subunit","9","0.911854103","0.920272438","MRPL41, MRPL30, GM10020, MRPS16, MRPL1, MRPS14, HBA-A2, HBA-A1, RPL3L","805","216","14413","0.746014493","1","1","0.920272438","No"
"1508","GOTERM_CC_FAT","GO:0030529~intracellular ribonucleoprotein complex","24","2.431610942","0.999999343","DDX3Y, EPM2A, GM10020, MRPS16, SNRPN, ROCK2, MRPS14, HBA-A2, HBA-A1, MRPL37, RPL3L, MRPL4, MRPL41, MRPL30, ZFP36, IMPACT, MRPL50, MRPL1, OGFOD1, ZC3H12A, APOD, MAPT, CHCHD1, EIF4E","805","934","14413","0.460068895","1","1","0.999999343","No"
"1509","GOTERM_CC_FAT","GO:1990904~ribonucleoprotein complex","24","2.431610942","0.999999367","DDX3Y, EPM2A, GM10020, MRPS16, SNRPN, ROCK2, MRPS14, HBA-A2, HBA-A1, MRPL37, RPL3L, MRPL4, MRPL41, MRPL30, ZFP36, IMPACT, MRPL50, MRPL1, OGFOD1, ZC3H12A, APOD, MAPT, CHCHD1, EIF4E","805","935","14413","0.459576843","1","1","0.999999367","No"
"1510","GOTERM_BP_FAT","GO:0001953~negative regulation of cell-matrix adhesion","6","0.607902736","0.014345002","BCL6, SERPINE1, PTEN, ENPP2, APOD, PIK3R1","849","31","17911","4.083209848","1","0.203205022","0.193863354","No"
"1511","GOTERM_BP_FAT","GO:0010812~negative regulation of cell-substrate adhesion","7","0.709219858","0.035384659","BCL6, SERPINE1, PTEN, ENPP2, FBLN1, APOD, PIK3R1","849","52","17911","2.839924798","1","0.368011922","0.351093811","No"
"1512","GOTERM_BP_FAT","GO:0031589~cell-substrate adhesion","22","2.228976697","0.044204374","DOCK5, ANGPT1, CSF1, TTYH1, SERPINE1, ITGB2, PTEN, FBLN1, PIK3R1, SORBS1, CYR61, SMOC2, BCL6, AXL, ID1, ENPP2, COL8A1, APOD, ITGB6, CD36, EPHB1, GPM6B","849","297","17911","1.562709942","1","0.425276568","0.405725907","No"
"1513","GOTERM_BP_FAT","GO:1901889~negative regulation of cell junction assembly","4","0.40526849","0.058222265","ACE, ROCK2, PTEN, APOD","849","19","17911","4.441386151","1","0.520351356","0.496429952","No"
"1514","GOTERM_BP_FAT","GO:0001952~regulation of cell-matrix adhesion","9","0.911854103","0.073390805","CSF1, BCL6, SERPINE1, PTEN, ENPP2, APOD, PIK3R1, CD36, GPM6B","849","93","17911","2.041604924","1","0.610828527","0.58274774","No"
